query	target	qlen	tlen	bits	evalue
ALO23117.1~NA-C_28	KX343075~NA-C_28	481	483	761	1.297E-249
ALO23117.1~NA-C_28	DQ335781~NA-C_28	481	479	758	1.418E-248
ALO23117.1~NA-C_28	NP_001268115.1~NA-C_28	481	480	758	1.418E-248
ALO23117.1~NA-C_28	AB619802~NA-C_28	481	480	758	1.418E-248
ALO23117.1~NA-C_28	CBN88268.1~NA-C_28	481	479	757	3.148E-248
ALO23117.1~NA-C_28	AOG74836.1~NA-C_28	481	479	757	3.148E-248
ALO23117.1~NA-C_28	NP_001268076.1~NA-C_28	481	480	757	3.148E-248
ALO23117.1~NA-C_28	AB619803~NA-C_28	481	480	757	3.148E-248
ALO23117.1~NA-C_28	BAP59952.1~NA-C_28	481	481	752	1.696E-246
ALO23117.1~NA-C_28	KF318733~NA-C_28	481	487	741	1.093E-242
ALO23117.1~NA-C_28	AHF22088.1~NA-C_28	481	487	741	1.093E-242
ALO23117.1~NA-C_28	BAW34647.1~NA-C_28/C_22	481	481	728	3.465E-238
ALO23117.1~NA-C_28	AOG74847.1~NA-C_28	481	480	695	9.203E-227
ALO23117.1~NA-C_28	KU878864~NA-C_28	481	480	695	9.203E-227
ALO23117.1~NA-C_28	KF309251~NA-C_3	481	474	650	3.449E-211
ALO23117.1~NA-C_28	AHF22083.1~Positive_Control-C_3	481	474	650	3.449E-211
ALO23117.1~NA-C_28	OQ107248~NA-C_16	481	501	610	2.373E-197
ALO23117.1~NA-C_28	Q9LVY7.1~NA-C_28	481	477	604	2.821E-195
ALO23117.1~NA-C_28	NM_123002~NA-C_28	481	477	604	2.821E-195
ALO23117.1~NA-C_28	BAU61505.1~NA-C_16/C_22/C_28	481	473	600	6.820E-194
ALO23117.1~NA-C_28	LC106013~NA-C_16/C_22/C_28	481	473	600	6.820E-194
ALO23117.1~NA-C_28	ALR73782.1~NA-C_28	481	475	572	3.275E-184
ALO23117.1~NA-C_28	APG38190.1~NA-C_16	481	495	568	7.905E-183
ALO23117.1~NA-C_28	KY047600~NA-C_16	481	495	568	7.905E-183
ALO23117.1~NA-C_28	ALR73781.1~NA-Unkown	481	475	567	1.752E-182
ALO23117.1~NA-C_28	AOG74849.1~NA-cycloartane	481	485	566	3.884E-182
ALO23117.1~NA-C_28	KU878866~NA-unknown_regioselectivity	481	485	566	3.884E-182
ALO23117.1~NA-C_28	AXU93523.1~NA-C_3	481	473	563	4.229E-181
ALO23117.1~NA-C_28	KU878851~NA-C_6	481	477	532	2.182E-170
ALO23117.1~NA-C_28	AOG74834.1~NA-C_6	481	477	532	2.182E-170
ALO23117.1~NA-C_28	AOG74838.1~NA-C_28/C_16	481	481	512	1.766E-163
ALO23117.1~NA-C_28	JX036031~NA-C_6	481	469	508	4.250E-162
ALO23117.1~NA-C_28	AFO63031~NA-C_6	481	469	508	4.250E-162
ALO23117.1~NA-C_28	AFO63031.1~NA-C_6	481	469	508	4.250E-162
ALO23117.1~NA-C_28	JN604536~NA-C_12	481	486	489	1.542E-155
ALO23117.1~NA-C_28	MG708191~NA-C_2	481	485	479	4.359E-152
ALO23117.1~NA-C_28	KC963423~NA-C_16	481	478	467	6.022E-148
ALO23117.1~NA-C_28	OP821089~NA-C_2	481	473	456	3.750E-144
ALO23117.1~NA-C_28	KU878852~NA-C_2	481	475	456	3.750E-144
ALO23117.1~NA-C_28	OP821090~NA-C_2	481	473	454	1.835E-143
ALO23117.1~NA-C_28	MF120282~NA-C_2	481	476	417	1.037E-130
ALO23117.1~NA-C_28	NA~Kt_2465-unknown	481	461	261	3.095E-77
ALO23117.1~NA-C_28	NA~Kt_444-unknown	481	428	228	4.823E-66
ALO23117.1~NA-C_28	AB433179~NA-C_11	481	493	226	2.287E-65
ALO23117.1~NA-C_28	AB206579~NA-C_22	481	506	215	1.177E-61
ALO23117.1~NA-C_28	X87367~NA-C_3	481	472	213	5.554E-61
ALO23117.1~NA-C_28	LC456845~NA-C_7	481	494	204	5.909E-58
ALO23117.1~NA-C_28	AB087801~NA-Baeyer_Villiger/C_6	481	465	202	2.773E-57
ALO23117.1~NA-C_28	LC456844~NA-C_19/C_5/C_19	481	494	198	6.092E-56
ALO23117.1~NA-C_28	AB035868~NA-C_6	481	465	194	1.332E-54
ALO23117.1~NA-C_28	KF318735~NA-C_16	481	475	178	2.911E-49
ALO23117.1~NA-C_28	KM655862~NA-C_11/C_20	481	474	176	1.345E-48
ALO23117.1~NA-C_28	Csa1G044890~NA-C_11/C_20	481	474	176	1.345E-48
ALO23117.1~NA-C_28	HQ128570~NA-C_11	481	473	174	6.211E-48
ALO23117.1~NA-C_28	NM_001308937~NA-C_19	481	463	144	4.702E-38
ALO23117.1~NA-C_28	NM_001344756.1~NA-C_7	481	477	142	2.110E-37
ALO23117.1~NA-C_28	NM_180821~NA-C_7	481	518	142	2.110E-37
ALO23117.1~NA-C_28	MW514556~NA-C_16	481	479	126	3.200E-32
ALO23117.1~NA-C_28	MW514551~NA-C_22	481	478	119	5.628E-30
ALO23117.1~NA-C_28	MW514550~NA-C_22	481	478	118	1.175E-29
ALO23117.1~NA-C_28	AB233425~NA-C_22	481	499	100	5.953E-24
ALO23117.1~NA-C_28	AY552551~NA-14α_demethylation	481	487	99	1.227E-23
ALO23117.1~NA-C_28	AB219423~NA-C_22	481	495	98	2.530E-23
ALO23117.1~NA-C_28	ON108670~NA-C_25/C_2	481	491	90	8.058E-21
ALO23117.1~NA-C_28	ON108679~NA-C_1	481	489	89	1.652E-20
ALO23117.1~NA-C_28	DQ335782~NA-C_23	481	520	88	3.386E-20
ALO23117.1~NA-C_28	ON108677~NA-C_7/C_28	481	491	84	5.944E-19
ALO23117.1~NA-C_28	AB223043~NA-C_22	481	501	83	1.215E-18
ALO23117.1~NA-C_28	AB558147~NA-C_29	481	524	83	1.215E-18
ALO23117.1~NA-C_28	AEY75217~NA-C_12	481	505	82	2.484E-18
ALO23117.1~NA-C_28	LC456843~NA-C_23	481	510	81	5.073E-18
ALO23117.1~NA-C_28	LC143440~NA-C_21	481	511	81	5.073E-18
ALO23117.1~NA-C_28	DQ335780~NA-C_2	481	520	80	1.036E-17
ALO23117.1~NA-C_28	AB558153~NA-C_30	481	523	80	1.036E-17
ALO23117.1~NA-C_28	AB558146~NA-C_30	481	524	80	1.036E-17
ALO23117.1~NA-C_28	OQ107266~NA-C_23	481	507	79	2.114E-17
ALO23117.1~NA-C_28	MK803271~NA-C_23/C_24/C_25	481	512	79	2.114E-17
ALO23117.1~NA-C_28	DQ335790~NA-C_24	481	514	76	1.794E-16
ALO23117.1~NA-C_28	MF596155~NA-C_24	481	519	75	3.656E-16
ALO23117.1~NA-C_28	KF906536~NA-C_24	481	510	74	7.449E-16
ALO23117.1~NA-C_28	KF906537~NA-C_24	481	510	74	7.449E-16
ALO23117.1~NA-C_28	AB558145~NA-C_22	481	528	73	1.517E-15
ALO23117.1~NA-C_28	KM655856~NA-C_25	481	508	72	3.089E-15
ALO23117.1~NA-C_28	AB223041~NA-C_26	481	515	72	3.089E-15
ALO23117.1~NA-C_28	MN621244~NA-C_29	481	513	71	6.288E-15
ALO23117.1~NA-C_28	NM_001341032.1~NA-C_15/C_16	481	485	70	1.279E-14
ALO23117.1~NA-C_28	NM_117621~NA-C_15/C_16	481	513	70	1.279E-14
ALO23117.1~NA-C_28	AB437320~NA-C_24	481	514	70	1.279E-14
ALO23117.1~NA-C_28	KF906539~NA-C_24	481	524	70	1.279E-14
ALO23117.1~NA-C_28	KT150517~NA-C_23	481	520	69	2.603E-14
ALO23117.1~NA-C_28	KF906538~NA-C_24	481	525	69	2.603E-14
ALO23117.1~NA-C_28	MN621243~NA-C_29	481	511	68	5.293E-14
ALO23117.1~NA-C_28	NM_124173~NA-C_15/C_16	481	511	68	5.293E-14
ALO23117.1~NA-C_28	MN621245~NA-C_29	481	514	68	5.293E-14
ALO23117.1~NA-C_28	NA~Kt_281-unknown	481	520	68	5.293E-14
ALO23117.1~NA-C_28	NM_123623~NA-C_23	481	497	67	1.076E-13
ALO23117.1~NA-C_28	MK803264~NA-C_21	481	501	66	2.187E-13
ALO23117.1~NA-C_28	KF906535~NA-C_24	481	510	66	2.187E-13
ALO23117.1~NA-C_28	MK829814~NA-C_29	481	511	66	2.187E-13
ALO23117.1~NA-C_28	AF135485~NA-C_24	481	513	63	1.834E-12
ALO23117.1~NA-C_28	KF460438~NA-C_28	481	496	62	3.725E-12
ALO23117.1~NA-C_28	KF906540~NA-C_24	481	512	58	6.319E-11
LC456843~NA-C_23	LC456843~NA-C_23	510	510	1047	0.000E+00
LC456843~NA-C_23	KM655856~NA-C_25	510	508	481	2.863E-152
LC456843~NA-C_23	KF906539~NA-C_24	510	524	269	1.440E-79
LC456843~NA-C_23	KF906538~NA-C_24	510	525	267	6.880E-79
LC456843~NA-C_23	MN621243~NA-C_29	510	511	265	3.285E-78
LC456843~NA-C_23	DQ335790~NA-C_24	510	514	261	7.475E-77
LC456843~NA-C_23	AF135485~NA-C_24	510	513	259	3.563E-76
LC456843~NA-C_23	AB437320~NA-C_24	510	514	259	3.563E-76
LC456843~NA-C_23	KF906540~NA-C_24	510	512	258	7.776E-76
LC456843~NA-C_23	MK829814~NA-C_29	510	511	256	3.703E-75
LC456843~NA-C_23	MN621245~NA-C_29	510	514	256	3.703E-75
LC456843~NA-C_23	KF906535~NA-C_24	510	510	254	1.763E-74
LC456843~NA-C_23	NM_123623~NA-C_23	510	497	253	3.844E-74
LC456843~NA-C_23	MN621244~NA-C_29	510	513	250	3.986E-73
LC456843~NA-C_23	KF906536~NA-C_24	510	510	247	4.126E-72
LC456843~NA-C_23	KF906537~NA-C_24	510	510	247	4.126E-72
LC456843~NA-C_23	KF460438~NA-C_28	510	496	241	4.402E-70
LC456843~NA-C_23	NM_124173~NA-C_15/C_16	510	511	241	4.402E-70
LC456843~NA-C_23	MK803264~NA-C_21	510	501	232	4.795E-67
LC456843~NA-C_23	MK803271~NA-C_23/C_24/C_25	510	512	222	1.115E-63
LC456843~NA-C_23	AEY75217~NA-C_12	510	505	218	2.462E-62
LC456843~NA-C_23	NM_117621~NA-C_15/C_16	510	513	217	5.335E-62
LC456843~NA-C_23	NM_001341032.1~NA-C_15/C_16	510	485	190	5.631E-53
LC456843~NA-C_23	NA~Kt_281-unknown	510	520	169	5.006E-46
LC456843~NA-C_23	AB223041~NA-C_26	510	515	113	6.051E-28
LC456843~NA-C_23	AB558146~NA-C_30	510	524	111	2.587E-27
LC456843~NA-C_23	AB558147~NA-C_29	510	524	109	1.103E-26
LC456843~NA-C_23	LC456844~NA-C_19/C_5/C_19	510	494	104	4.102E-25
LC456843~NA-C_23	LC456845~NA-C_7	510	494	104	4.102E-25
LC456843~NA-C_23	KT150517~NA-C_23	510	520	104	4.102E-25
LC456843~NA-C_23	KU878852~NA-C_2	510	475	103	8.440E-25
LC456843~NA-C_23	AB558153~NA-C_30	510	523	103	8.440E-25
LC456843~NA-C_23	DQ335780~NA-C_2	510	520	102	1.736E-24
LC456843~NA-C_23	NA~Kt_2465-unknown	510	461	99	1.504E-23
LC456843~NA-C_23	AB558145~NA-C_22	510	528	97	6.330E-23
LC456843~NA-C_23	KM655862~NA-C_11/C_20	510	474	96	1.298E-22
LC456843~NA-C_23	Csa1G044890~NA-C_11/C_20	510	474	96	1.298E-22
LC456843~NA-C_23	DQ335782~NA-C_23	510	520	95	2.658E-22
LC456843~NA-C_23	AB233425~NA-C_22	510	499	93	1.114E-21
LC456843~NA-C_23	AB433179~NA-C_11	510	493	92	2.280E-21
LC456843~NA-C_23	NA~Kt_444-unknown	510	428	91	4.663E-21
LC456843~NA-C_23	OP821090~NA-C_2	510	473	91	4.663E-21
LC456843~NA-C_23	ON108679~NA-C_1	510	489	91	4.663E-21
LC456843~NA-C_23	LC143440~NA-C_21	510	511	91	4.663E-21
LC456843~NA-C_23	OP821089~NA-C_2	510	473	90	9.532E-21
LC456843~NA-C_23	ON108670~NA-C_25/C_2	510	491	90	9.532E-21
LC456843~NA-C_23	OQ107266~NA-C_23	510	507	90	9.532E-21
LC456843~NA-C_23	HQ128570~NA-C_11	510	473	89	1.948E-20
LC456843~NA-C_23	ALR73782.1~NA-C_28	510	475	89	1.948E-20
LC456843~NA-C_23	KU878851~NA-C_6	510	477	85	3.382E-19
LC456843~NA-C_23	AOG74834.1~NA-C_6	510	477	85	3.382E-19
LC456843~NA-C_23	MF596155~NA-C_24	510	519	84	6.896E-19
LC456843~NA-C_23	K4CEE8.1~NA-C_28	510	482	82	2.865E-18
LC456843~NA-C_23	JX036031~NA-C_6	510	469	81	5.837E-18
LC456843~NA-C_23	AFO63031~NA-C_6	510	469	81	5.837E-18
LC456843~NA-C_23	AFO63031.1~NA-C_6	510	469	81	5.837E-18
LC456843~NA-C_23	KC963423~NA-C_16	510	478	81	5.837E-18
LC456843~NA-C_23	MF120282~NA-C_2	510	476	79	2.420E-17
LC456843~NA-C_23	AEX07772.1~NA-C_28	510	480	79	2.420E-17
LC456843~NA-C_23	JN565975~NA-C_28	510	480	79	2.420E-17
LC456843~NA-C_23	AEX07773~NA-C_28	510	480	79	2.420E-17
LC456843~NA-C_23	AY552551~NA-14α_demethylation	510	487	79	2.420E-17
LC456843~NA-C_23	AXU93523.1~NA-C_3	510	473	78	4.926E-17
LC456843~NA-C_23	ALR73781.1~NA-Unkown	510	475	78	4.926E-17
LC456843~NA-C_23	BAP59952.1~NA-C_28	510	481	78	4.926E-17
LC456843~NA-C_23	AB219423~NA-C_22	510	495	78	4.926E-17
LC456843~NA-C_23	KT150521~NA-C_28	510	481	77	1.002E-16
LC456843~NA-C_23	ALO23117.1~NA-C_28	510	481	77	1.002E-16
LC456843~NA-C_23	DQ680852~NA-C_12/C_13/C_16	510	490	77	1.002E-16
LC456843~NA-C_23	AB035868~NA-C_6	510	465	76	2.039E-16
LC456843~NA-C_23	AB087801~NA-Baeyer_Villiger/C_6	510	465	76	2.039E-16
LC456843~NA-C_23	X87367~NA-C_3	510	472	76	2.039E-16
LC456843~NA-C_23	AOG74832.1~NA-C_28	510	481	76	2.039E-16
LC456843~NA-C_23	AB206579~NA-C_22	510	506	76	2.039E-16
LC456843~NA-C_23	BAU61505.1~NA-C_16/C_22/C_28	510	473	75	4.146E-16
LC456843~NA-C_23	LC106013~NA-C_16/C_22/C_28	510	473	75	4.146E-16
LC456843~NA-C_23	QIH97367.1~NA-C_28	510	477	75	4.146E-16
LC456843~NA-C_23	OP821088~NA-C_28	510	479	75	4.146E-16
LC456843~NA-C_23	MG708191~NA-C_2	510	485	75	4.146E-16
LC456843~NA-C_23	AFZ40058.1~NA-C_28	510	477	74	8.429E-16
LC456843~NA-C_23	JQ958968~NA-C_28	510	477	74	8.429E-16
LC456843~NA-C_23	AOG74836.1~NA-C_28	510	479	74	8.429E-16
LC456843~NA-C_23	APZ88353.1~NA-C_28	510	481	74	8.429E-16
LC456843~NA-C_23	APZ88353.1~NA-C_28	510	481	74	8.429E-16
LC456843~NA-C_23	AOG74847.1~NA-C_28	510	480	73	1.713E-15
LC456843~NA-C_23	KU878864~NA-C_28	510	480	73	1.713E-15
LC456843~NA-C_23	AHL46848.1~NA-C_28	510	481	73	1.713E-15
LC456843~NA-C_23	ANY30854.1~NA-C_28	510	483	73	1.713E-15
LC456843~NA-C_23	AZS32332.1~NA-C_28	510	480	72	3.481E-15
LC456843~NA-C_23	MG708187~NA-C_28	510	480	72	3.481E-15
LC456843~NA-C_23	AFO63032.1~NA-C_28	510	481	72	3.481E-15
LC456843~NA-C_23	ANY30853.1~NA-C_28	510	483	72	3.481E-15
LC456843~NA-C_23	KX343075~NA-C_28	510	483	72	3.481E-15
LC456843~NA-C_23	JN604536~NA-C_12	510	486	72	3.481E-15
LC456843~NA-C_23	KF318733~NA-C_28	510	487	72	3.481E-15
LC456843~NA-C_23	AHF22088.1~NA-C_28	510	487	72	3.481E-15
LC456843~NA-C_23	ON108669~NA-C_19	510	493	72	3.481E-15
LC456843~NA-C_23	AFZ40057.1~NA-C_28	510	478	71	7.072E-15
LC456843~NA-C_23	JQ958967~NA-C_28	510	478	71	7.072E-15
LC456843~NA-C_23	A0A3Q7HBJ5.1~NA-C_28	510	476	70	1.436E-14
LC456843~NA-C_23	OQ107260~NA-C_28	510	480	70	1.436E-14
LC456843~NA-C_23	AOG74849.1~NA-cycloartane	510	485	70	1.436E-14
LC456843~NA-C_23	KU878866~NA-unknown_regioselectivity	510	485	70	1.436E-14
LC456843~NA-C_23	KF309251~NA-C_3	510	474	68	5.921E-14
LC456843~NA-C_23	AHF22083.1~Positive_Control-C_3	510	474	68	5.921E-14
LC456843~NA-C_23	CBN88268.1~NA-C_28	510	479	68	5.921E-14
LC456843~NA-C_23	BAW34647.1~NA-C_28/C_22	510	481	68	5.921E-14
LC456843~NA-C_23	AOG74831.1~NA-C_28	510	482	68	5.921E-14
LC456843~NA-C_23	OQ107248~NA-C_16	510	501	68	5.921E-14
LC456843~NA-C_23	KF318735~NA-C_16	510	475	67	1.202E-13
LC456843~NA-C_23	Q9LVY7.1~NA-C_28	510	477	67	1.202E-13
LC456843~NA-C_23	NM_123002~NA-C_28	510	477	67	1.202E-13
LC456843~NA-C_23	AZS32333.1~NA-C_28	510	497	67	1.202E-13
LC456843~NA-C_23	ON108678~NA-C_19	510	497	67	1.202E-13
LC456843~NA-C_23	MG708188~NA-C_28	510	497	67	1.202E-13
LC456843~NA-C_23	MW514550~NA-C_22	510	478	66	2.439E-13
LC456843~NA-C_23	MW514551~NA-C_22	510	478	66	2.439E-13
LC456843~NA-C_23	DQ335781~NA-C_28	510	479	66	2.439E-13
LC456843~NA-C_23	NP_001268115.1~NA-C_28	510	480	66	2.439E-13
LC456843~NA-C_23	AB619802~NA-C_28	510	480	66	2.439E-13
LC456843~NA-C_23	NM_001308937~NA-C_19	510	463	65	4.947E-13
LC456843~NA-C_23	NP_001268076.1~NA-C_28	510	480	64	1.004E-12
LC456843~NA-C_23	AB619803~NA-C_28	510	480	64	1.004E-12
LC456843~NA-C_23	APG38190.1~NA-C_16	510	495	64	1.004E-12
LC456843~NA-C_23	KY047600~NA-C_16	510	495	64	1.004E-12
LC456843~NA-C_23	AOG74838.1~NA-C_28/C_16	510	481	63	2.035E-12
LC456843~NA-C_23	AB223043~NA-C_22	510	501	59	3.436E-11
LC456843~NA-C_23	NM_001344756.1~NA-C_7	510	477	57	1.410E-10
LC456843~NA-C_23	NM_180821~NA-C_7	510	518	57	1.410E-10
LC456843~NA-C_23	MW514556~NA-C_16	510	479	55	5.786E-10
NM_180821~NA-C_7	NM_180821~NA-C_7	518	518	1060	0.000E+00
NM_180821~NA-C_7	NM_001344756.1~NA-C_7	518	477	969	6.205E-321
NM_180821~NA-C_7	MW514556~NA-C_16	518	479	584	1.114E-187
NM_180821~NA-C_7	MW514551~NA-C_22	518	478	560	2.171E-179
NM_180821~NA-C_7	MW514550~NA-C_22	518	478	556	5.223E-178
NM_180821~NA-C_7	KF318735~NA-C_16	518	475	276	7.702E-82
NM_180821~NA-C_7	HQ128570~NA-C_11	518	473	267	8.748E-79
NM_180821~NA-C_7	KM655862~NA-C_11/C_20	518	474	267	8.748E-79
NM_180821~NA-C_7	Csa1G044890~NA-C_11/C_20	518	474	267	8.748E-79
NM_180821~NA-C_7	AB206579~NA-C_22	518	506	243	1.161E-70
NM_180821~NA-C_7	X87367~NA-C_3	518	472	237	1.228E-68
NM_180821~NA-C_7	AB087801~NA-Baeyer_Villiger/C_6	518	465	202	6.794E-57
NM_180821~NA-C_7	AB035868~NA-C_6	518	465	200	3.156E-56
NM_180821~NA-C_7	NA~Kt_2465-unknown	518	461	180	1.377E-49
NM_180821~NA-C_7	JX036031~NA-C_6	518	469	166	5.609E-45
NM_180821~NA-C_7	AFO63031~NA-C_6	518	469	166	5.609E-45
NM_180821~NA-C_7	AFO63031.1~NA-C_6	518	469	166	5.609E-45
NM_180821~NA-C_7	AB433179~NA-C_11	518	493	164	2.538E-44
NM_180821~NA-C_7	NA~Kt_444-unknown	518	428	163	5.396E-44
NM_180821~NA-C_7	K4CEE8.1~NA-C_28	518	482	158	2.326E-42
NM_180821~NA-C_7	KU878852~NA-C_2	518	475	156	1.045E-41
NM_180821~NA-C_7	AFZ40057.1~NA-C_28	518	478	154	4.683E-41
NM_180821~NA-C_7	JQ958967~NA-C_28	518	478	154	4.683E-41
NM_180821~NA-C_7	LC456845~NA-C_7	518	494	153	9.907E-41
NM_180821~NA-C_7	LC456844~NA-C_19/C_5/C_19	518	494	151	4.427E-40
NM_180821~NA-C_7	ALR73782.1~NA-C_28	518	475	148	4.166E-39
NM_180821~NA-C_7	QIH97367.1~NA-C_28	518	477	147	8.786E-39
NM_180821~NA-C_7	OP821088~NA-C_28	518	479	147	8.786E-39
NM_180821~NA-C_7	AEX07772.1~NA-C_28	518	480	147	8.786E-39
NM_180821~NA-C_7	JN565975~NA-C_28	518	480	147	8.786E-39
NM_180821~NA-C_7	AEX07773~NA-C_28	518	480	147	8.786E-39
NM_180821~NA-C_7	AFO63032.1~NA-C_28	518	481	145	3.901E-38
NM_180821~NA-C_7	BAW34647.1~NA-C_28/C_22	518	481	144	8.214E-38
NM_180821~NA-C_7	ANY30854.1~NA-C_28	518	483	144	8.214E-38
NM_180821~NA-C_7	KT150521~NA-C_28	518	481	143	1.728E-37
NM_180821~NA-C_7	AOG74832.1~NA-C_28	518	481	143	1.728E-37
NM_180821~NA-C_7	ALO23117.1~NA-C_28	518	481	143	1.728E-37
NM_180821~NA-C_7	ANY30853.1~NA-C_28	518	483	142	3.635E-37
NM_180821~NA-C_7	KX343075~NA-C_28	518	483	142	3.635E-37
NM_180821~NA-C_7	AOG74849.1~NA-cycloartane	518	485	142	3.635E-37
NM_180821~NA-C_7	KU878866~NA-unknown_regioselectivity	518	485	142	3.635E-37
NM_180821~NA-C_7	JN604536~NA-C_12	518	486	142	3.635E-37
NM_180821~NA-C_7	AOG74831.1~NA-C_28	518	482	141	7.641E-37
NM_180821~NA-C_7	Q9LVY7.1~NA-C_28	518	477	140	1.605E-36
NM_180821~NA-C_7	NM_123002~NA-C_28	518	477	140	1.605E-36
NM_180821~NA-C_7	BAP59952.1~NA-C_28	518	481	140	1.605E-36
NM_180821~NA-C_7	KF309251~NA-C_3	518	474	139	3.370E-36
NM_180821~NA-C_7	AHF22083.1~Positive_Control-C_3	518	474	139	3.370E-36
NM_180821~NA-C_7	OQ107260~NA-C_28	518	480	139	3.370E-36
NM_180821~NA-C_7	OP821090~NA-C_2	518	473	138	7.071E-36
NM_180821~NA-C_7	AFZ40058.1~NA-C_28	518	477	138	7.071E-36
NM_180821~NA-C_7	JQ958968~NA-C_28	518	477	138	7.071E-36
NM_180821~NA-C_7	KC963423~NA-C_16	518	478	138	7.071E-36
NM_180821~NA-C_7	AOG74836.1~NA-C_28	518	479	138	7.071E-36
NM_180821~NA-C_7	APZ88353.1~NA-C_28	518	481	138	7.071E-36
NM_180821~NA-C_7	APZ88353.1~NA-C_28	518	481	138	7.071E-36
NM_180821~NA-C_7	AZS32333.1~NA-C_28	518	497	138	7.071E-36
NM_180821~NA-C_7	MG708188~NA-C_28	518	497	138	7.071E-36
NM_180821~NA-C_7	ALR73781.1~NA-Unkown	518	475	137	1.483E-35
NM_180821~NA-C_7	CBN88268.1~NA-C_28	518	479	137	1.483E-35
NM_180821~NA-C_7	DQ335781~NA-C_28	518	479	137	1.483E-35
NM_180821~NA-C_7	BAU61505.1~NA-C_16/C_22/C_28	518	473	136	3.108E-35
NM_180821~NA-C_7	OP821089~NA-C_2	518	473	136	3.108E-35
NM_180821~NA-C_7	LC106013~NA-C_16/C_22/C_28	518	473	136	3.108E-35
NM_180821~NA-C_7	A0A3Q7HBJ5.1~NA-C_28	518	476	136	3.108E-35
NM_180821~NA-C_7	AOG74847.1~NA-C_28	518	480	136	3.108E-35
NM_180821~NA-C_7	KU878864~NA-C_28	518	480	136	3.108E-35
NM_180821~NA-C_7	OQ107248~NA-C_16	518	501	136	3.108E-35
NM_180821~NA-C_7	MF120282~NA-C_2	518	476	135	6.510E-35
NM_180821~NA-C_7	AHL46848.1~NA-C_28	518	481	135	6.510E-35
NM_180821~NA-C_7	AXU93523.1~NA-C_3	518	473	132	5.961E-34
NM_180821~NA-C_7	KU878851~NA-C_6	518	477	132	5.961E-34
NM_180821~NA-C_7	AOG74834.1~NA-C_6	518	477	132	5.961E-34
NM_180821~NA-C_7	AZS32332.1~NA-C_28	518	480	132	5.961E-34
NM_180821~NA-C_7	MG708187~NA-C_28	518	480	132	5.961E-34
NM_180821~NA-C_7	NP_001268076.1~NA-C_28	518	480	130	2.601E-33
NM_180821~NA-C_7	AB619803~NA-C_28	518	480	130	2.601E-33
NM_180821~NA-C_7	MG708191~NA-C_2	518	485	130	2.601E-33
NM_180821~NA-C_7	NP_001268115.1~NA-C_28	518	480	128	1.132E-32
NM_180821~NA-C_7	AB619802~NA-C_28	518	480	128	1.132E-32
NM_180821~NA-C_7	KF318733~NA-C_28	518	487	124	2.130E-31
NM_180821~NA-C_7	AHF22088.1~NA-C_28	518	487	124	2.130E-31
NM_180821~NA-C_7	APG38190.1~NA-C_16	518	495	112	1.337E-27
NM_180821~NA-C_7	KY047600~NA-C_16	518	495	112	1.337E-27
NM_180821~NA-C_7	AOG74838.1~NA-C_28/C_16	518	481	106	1.026E-25
NM_180821~NA-C_7	NM_001308937~NA-C_19	518	463	101	3.760E-24
NM_180821~NA-C_7	AY552551~NA-14α_demethylation	518	487	98	3.243E-23
NM_180821~NA-C_7	ON108679~NA-C_1	518	489	85	3.513E-19
NM_180821~NA-C_7	ON108677~NA-C_7/C_28	518	491	83	1.459E-18
NM_180821~NA-C_7	ON108678~NA-C_19	518	497	80	1.231E-17
NM_180821~NA-C_7	KF460438~NA-C_28	518	496	79	2.505E-17
NM_180821~NA-C_7	MK803264~NA-C_21	518	501	79	2.505E-17
NM_180821~NA-C_7	MK803271~NA-C_23/C_24/C_25	518	512	75	4.281E-16
NM_180821~NA-C_7	KF906540~NA-C_24	518	512	73	1.767E-15
NM_180821~NA-C_7	NM_117621~NA-C_15/C_16	518	513	73	1.767E-15
NM_180821~NA-C_7	AB233425~NA-C_22	518	499	70	1.480E-14
NM_180821~NA-C_7	MK829814~NA-C_29	518	511	69	3.003E-14
NM_180821~NA-C_7	NA~Kt_281-unknown	518	520	69	3.003E-14
NM_180821~NA-C_7	MN621243~NA-C_29	518	511	68	6.094E-14
NM_180821~NA-C_7	MF596155~NA-C_24	518	519	67	1.236E-13
NM_180821~NA-C_7	MN621245~NA-C_29	518	514	66	2.508E-13
NM_180821~NA-C_7	DQ680852~NA-C_12/C_13/C_16	518	490	65	5.086E-13
NM_180821~NA-C_7	LC456843~NA-C_23	518	510	64	1.031E-12
NM_180821~NA-C_7	MN621244~NA-C_29	518	513	64	1.031E-12
NM_180821~NA-C_7	AB223041~NA-C_26	518	515	64	1.031E-12
NM_180821~NA-C_7	NM_123623~NA-C_23	518	497	63	2.091E-12
NM_180821~NA-C_7	LC143440~NA-C_21	518	511	62	4.237E-12
NM_180821~NA-C_7	KM655856~NA-C_25	518	508	61	8.587E-12
NM_180821~NA-C_7	AB558153~NA-C_30	518	523	61	8.587E-12
NM_180821~NA-C_7	DQ335790~NA-C_24	518	514	60	1.740E-11
NM_180821~NA-C_7	AB558147~NA-C_29	518	524	60	1.740E-11
NM_180821~NA-C_7	KF906536~NA-C_24	518	510	59	3.525E-11
NM_180821~NA-C_7	KF906537~NA-C_24	518	510	59	3.525E-11
NM_180821~NA-C_7	NM_124173~NA-C_15/C_16	518	511	59	3.525E-11
NM_180821~NA-C_7	AB437320~NA-C_24	518	514	59	3.525E-11
