query	target	cigar	qstart	qend	qlen	tstart	tend	tlen	alnlen
OQ107266_NA_C_23	MK803264_NA_C_21	24M9I6M4D10M3I8M10I1M1I2M7I41M1D3M2D4M4I4M2D7M1D14M1D22M5I39M4I9M7D3M3I14M2D18M4D3M6D77M1D64M1I13M6D7M6I34M4D6M1D20M	1	506	507	1	495	501	548
OQ107266_NA_C_23	NM_123623_NA_C_23	17M5I17M1D13M5I4M9I5M7I2M1I37M1D3M2I9M2D8M1D14M1D31M3I31M3D1M4I8M7D15M1I26M3D13M1I8M4D8M3I42M1D31M1D51M5D3M5I38M6D26M	1	507	507	1	497	497	543
OQ107266_NA_C_23	ALR73782_1_NA_C_28	20M2I13M1I12M3I8M5I6M9I11M4D27M1I5M3D6M4I7M1I22M4D13M3I7M7I22M1D25M8I30M6D14M2I14M4I44M4D63M1I12M1D2M4I4M1I36M1D6M1I21M	1	507	507	1	474	475	531
OQ107266_NA_C_23	MN621245_NA_C_29	17M5I6M3I5M15D14M8I3M5I3M1I1M8I43M1D22M1D14M1D31M3I25M7D18M2D16M1I26M5D19M4D3M4I49M1D66M1I63M3D5M1I2M1D16M	1	507	507	1	508	514	548
OQ107266_NA_C_23	MN621243_NA_C_29	34M1D5M2D9M17I8M5I41M1D7M1I8M1D6M1D14M1D31M3I25M6D1M2I4M4I6M7D6M3D9M5I24M7D7M1I11M5D11M4I40M2D67M1I12M3D6M1I3M2I36M3D26M	4	506	507	5	504	511	546
OQ107266_NA_C_23	ON108677_NA_C_7_C_28	17M5I15M1D9M1I7M3I6M10I3M5I47M1I9M1D36M4I3M3I32M2I3M4D20M2I2M3I31M1D14M1D15M3I40M3D3M1I39M2D4M3D19M1I14M1D2M1I3M1I3M2D38M1D7M3I1M2D16M	1	507	507	8	487	491	529
OQ107266_NA_C_23	AB087801_NA_Baeyer_Villiger_C_6	21M3I13M1D11M3I9M19I43M2D7M4I5M1D25M5D16M9I4M2I23M1D7M4I12M5I3M1D35M1D7M3I63M4D61M1I20M1I2M2I37M2I6M1I3M1D15M	1	507	507	1	465	465	524
OQ107266_NA_C_23	KC963423_NA_C_16	32M4I6M1D20M17I11M1D25M2D15M9I4M3D8M2D15M4D10M3I6M8I23M1D8M3I2M1I9M5I4M1D28M6D17M2D15M4I43M4D64M1I12M1D2M4I4M1I36M1D4M2I22M	1	507	507	1	474	478	536
OQ107266_NA_C_23	AB035868_NA_C_6	21M3I13M1D11M3I9M19I43M2D7M4I5M1D25M3I21M1I4M2I23M1D7M4I16M4I31M1D7M5I6M6D12M4I42M4D62M1I18M3D5M6I33M3I9M1D15M	1	507	507	1	465	465	527
OQ107266_NA_C_23	ALR73781_1_NA_Unkown	21M7I6M3D3M1D11M3I8M5I3M4I4M5I10M4D22M2D7M2I1M2D11M5I36M4I14M2I22M1D11M4I9M2I4M2I29M6D15M2I15M4I43M4D63M1I12M1D2M4I4M1I36M1D6M1I21M	1	507	507	1	474	475	532
OQ107266_NA_C_23	KM655856_NA_C_25	31M1I7M1D11M8I6M6I2M7I5M1I37M1D3M2D11M2I6M1D14M1D23M5I5M3D27M8D4M4I11M7D4M3I11M1D28M5D12M4I5M1D7M1D42M1D27M1D39M1I64M2D23M	1	507	507	1	501	508	543
OQ107266_NA_C_23	MK829814_NA_C_29	14M1D15M3I4M5D6M2D8M8I1M9I8M5I57M1D6M1D14M1D31M3I25M4D7M4I6M3D7M2D37M7D15M2D4M2D11M4I39M1D68M1I18M1I6M1D38M3D24M	1	507	507	1	505	511	543
OQ107266_NA_C_23	X87367_NA_C_3	18M4I8M2I10M1D6M1D8M13I5M5I38M1I5M3D7M4I4M1D27M5D10M13I29M1D7M4I6M1I5M3I36M5D11M4I3M2D2M4I53M4D61M1I24M1I38M2I24M	1	507	507	1	468	472	530
OQ107266_NA_C_23	KF906537_NA_C_24	29M6I3M1D13M4I3M10I1M8I43M1D3M1D6M2D3M3I5M1D11M1D36M3I47M4D14M1D25M8D18M1D3M4I48M1D68M1I11M2D7M5D4M1I42M4D16M2I4M	3	507	507	7	502	510	538
OQ107266_NA_C_23	ON108670_NA_C_25_C_2	9M2D18M9D22M1D31M1I9M2D1M1I35M7I34M5D2M3I14M1D7M6I33M1D12M1D15M3I40M2D43M2D4M3D19M1I13M3D9M2I38M1D7M2I2M1D16M	49	507	507	21	487	491	493
OQ107266_NA_C_23	KF906536_NA_C_24	15M3D14M1I2M4I4M1D13M4I3M10I1M8I43M1D3M2D4M4I4M2D5M1D17M1D16M1I15M2I24M1D12M1I7M7D3M1I3M2I7M1D25M8D19M1D11M4I39M1D68M1I11M2D7M5D4M1I42M4D16M2I4M	1	507	507	1	502	510	548
OQ107266_NA_C_23	NM_124173_NA_C_15_C_16	23M4I8M2D3M1D11M8I1M6I5M1D2M7I5M1I37M1D2M1D7M2I5M1D6M1D16M1D29M3I25M3D3M1D4M4I27M6D18M4D18M1I5M5D3M4I47M1D30M1I35M1I12M1I4M6D3M1I5M1D38M3D7M2I16M	2	507	507	9	507	511	545
OQ107266_NA_C_23	BAU61505_1_NA_C_16_C_22_C_28	21M1I6M4I8M2D8M3I8M5I3M3I4M6I10M1D32M1D3M3I34M4D13M8I9M2I23M6I11M1I43M6D14M2I14M4I43M4D64M1I12M1D2M4I4M1I64M	1	507	507	1	472	473	526
OQ107266_NA_C_23	AEX07772_1_NA_C_28	15M1I9M3I10M2D8M3I8M13I6M1I11M1D34M2D5M4I10M1I14M1D17M3I9M1I4M2I22M1D24M8I29M6D13M6I7M4D52M4D62M1I14M1D2M4I4M1I36M1D3M2I23M	3	507	507	4	477	480	528
OQ107266_NA_C_23	KF906540_NA_C_24	11M2I10M2I3M1I4M1I4M3D2M1D13M14I4M8I43M1D3M2D4M4I4M2D5M1D12M1D21M1I16M2I45M4D14M1D25M8D73M1D68M1I12M12D7M6I40M4D16M2I4M	1	507	507	1	504	512	548
OQ107266_NA_C_23	LC106013_NA_C_16_C_22_C_28	21M1I6M4I8M2D8M3I8M5I6M9I11M1D32M1D1M1D6M4I29M4D13M8I9M2I22M6I12M1I43M6D14M2I14M4I43M4D64M1I12M1D2M4I4M1I64M	1	507	507	1	472	473	527
OQ107266_NA_C_23	NM_123002_NA_C_28	24M6I6M4D12M3I8M5I4M5I2M4I11M4D32M1D1M1D13M7D4M11I12M4D12M8I9M2I21M1D4M7I22M1I29M6D14M2I14M4I44M4D63M1I12M1D2M4I4M1I36M1D6M1I21M	1	507	507	1	476	477	541
OQ107266_NA_C_23	KF906535_NA_C_24	14M2D13M7I3M2D14M4I3M10I1M8I46M3D4M4I3M2D8M1D6M1D32M1I8M2I44M7D3M1I3M1I33M6D6M1I12M4D11M4I39M1D66M1I13M9D6M5I3M2D40M4D17M	3	502	507	4	498	510	544
OQ107266_NA_C_23	AB619803_NA_C_28	18M1I10M2D2M4I12M3I8M13I6M1I12M1D26M1I5M3D6M4I33M4D10M3I7M7I23M1D8M4I10M2I6M2I29M6D14M6I6M4D49M4D65M1I14M1D2M4I4M1I37M1D3M2I22M	2	507	507	5	478	480	533
OQ107266_NA_C_23	JN604536_NA_C_12	19M5I17M5D6M1D9M9I1M1I3M8I11M1D25M1D5M1I2M2D6M4I41M4I14M2I21M1D9M3I9M3I7M2I28M7D14M5D2M3I13M4I44M4D63M1I12M1D2M4I4M1I37M1D3M2I22M	2	507	507	8	485	486	535
OQ107266_NA_C_23	Q9LVY7_1_NA_C_28	24M6I6M4D12M3I8M5I3M3I3M6I11M4D32M1D1M1D13M3D5M7I12M4D15M8I9M2I21M1D4M7I8M1I43M6D14M2I14M4I44M4D63M1I12M1D2M4I4M1I36M1D6M1I21M	1	507	507	1	476	477	537
OQ107266_NA_C_23	AB619802_NA_C_28	15M1D10M2D5M4I12M3I8M13I6M1I12M1D26M1I5M3D6M4I33M4D10M3I7M7I23M1D8M4I10M3I7M1I28M6D14M6I6M4D49M4D65M1I14M1D2M4I4M1I37M1D3M2I22M	3	507	507	4	478	480	533
OQ107266_NA_C_23	ALO23117_1_NA_C_28	15M1D12M4I7M3D8M3I8M5I3M5I4M4I10M1D32M1D1M1D10M4I38M7I6M2D3M1I24M1D24M8I29M6D13M6I7M4D49M4D67M1I12M1D2M4I4M1I36M1D4M2I22M	3	507	507	4	479	481	531
OQ107266_NA_C_23	KT150521_NA_C_28	15M7I12M5D4M2D8M3I8M13I12M1I4M1D33M1D1M1D6M4I42M7I6M2D3M1I24M1D24M8I29M6D14M6I6M4D49M4D67M1I12M1D2M4I4M1I36M1D4M2I22M	3	507	507	4	479	481	534
OQ107266_NA_C_23	KF906538_NA_C_24	11M6D21M1D43M1D3M2D4M4I4M2D5M1D17M1D16M1I15M2I44M7D3M1I3M2I7M1D25M8D7M3D10M1D13M4I39M1D68M1I11M2D8M5D3M1I42M4D21M	48	506	507	29	517	525	505
OQ107266_NA_C_23	MG708187_NA_C_28	15M2I21M1D8M3I8M5I3M5I3M4I12M1D31M1D1M1D6M4I9M3I9M2D4M1D5M4D13M3I7M7I23M2I10M1I9M3I7M1I28M6D14M6I6M4D52M4D64M1I12M1D2M4I4M1I36M1D4M2I22M	3	507	507	4	478	480	532
OQ107266_NA_C_23	AFO63031_1_NA_C_6	20M2I6M1I2M4I20M8I5M1I1M8I11M1D27M1I5M3D7M9I12M3D24M7I7M1D27M1D24M8I32M2D16M1D5M1D8M4I42M4D64M1I12M1D2M4I4M1I36M1D4M2I22M	2	507	507	4	467	469	525
OQ107266_NA_C_23	AFO63031_NA_C_6	20M2I6M1I2M4I20M8I5M1I1M8I11M1D27M1I5M3D7M9I12M3D24M7I7M1D27M1D24M8I32M2D16M1D5M1D8M4I42M4D64M1I12M1D2M4I4M1I36M1D4M2I22M	2	507	507	4	467	469	525
OQ107266_NA_C_23	BAW34647_1_NA_C_28_C_22	15M1I22M2D8M3I8M13I6M1I12M1D31M1D1M1D10M7I6M1D20M4D10M8I8M2I22M1D24M8I29M6D14M2D17M3I39M4D71M1I10M1D2M4I4M1I36M1D3M2I23M	3	507	507	4	479	481	530
OQ107266_NA_C_23	OP821088_NA_C_28	14M4I21M2D8M3I8M13I6M1I12M1D26M1I5M3D6M4I48M1D5M7I23M1D24M8I29M6D14M6I6M4D49M4D67M1I12M1D2M4I4M1I37M1D3M2I21M	2	506	507	3	476	479	529
OQ107266_NA_C_23	AF135485_NA_C_24	13M2D15M6I3M1D13M4I3M10I1M8I43M1D3M2D4M4I3M2D6M1D11M1D22M1I15M1I23M6D2M6I14M7D3M1I3M2I7M1D20M4D9M4D15M4D11M4I39M1D66M1I14M12D7M6I40M4D16M2I4M	4	507	507	5	505	513	557
OQ107266_NA_C_23	AY552551_NA_14__demethylation	13M1D8M1I5M1I2M4I14M3I5M21I5M2D42M1I10M1D37M4I3M3I32M2I20M4D3M2I2M3I30M1D12M6I6M8D6M4I40M2D46M5D19M1I20M1I3M2D38M1D13M1D1M2I11M	3	507	507	9	482	487	533
OQ107266_NA_C_23	LC456844_NA_C_19_C_5_C_19	19M5D12M4D17M3I8M5I4M3I3M5I11M2D30M1D13M1D6M2D2M7I2M1I32M6I26M2D9M4I8M1I9M2I30M6D13M6I6M5D53M5D63M1I14M3I3M1I40M1I25M	1	507	507	1	491	494	540
OQ107266_NA_C_23	LC456845_NA_C_7	14M4D12M1I20M3I8M5I4M3I4M5I10M2D30M1D13M2D8M7I37M4I2M2I22M2D9M4I8M1I9M2I26M6D17M6I6M5D51M5D65M1I15M3I2M1I42M1I23M	2	507	507	8	491	494	533
OQ107266_NA_C_23	ON108678_NA_C_19	11M9I2M1I23M19D58M1I9M2D5M1I30M4I3M3I32M2D25M2I2M3I31M1D14M1D15M3I43M2D44M5D19M1I14M1D2M1I3M1I3M2D38M1D3M4I4M3D15M	25	506	507	4	490	497	521
OQ107266_NA_C_23	JN565975_NA_C_28	15M1D7M8I10M5D6M3I8M13I6M1I11M1D34M2D5M4I10M1I14M1D17M3I9M1I4M2I22M1D24M8I29M6D13M6I7M4D49M4D65M1I14M1D2M4I4M1I36M1D3M2I23M	3	507	507	4	477	480	532
OQ107266_NA_C_23	NP_001268076_1_NA_C_28	18M1I7M2D5M4I12M3I8M13I6M1I11M1D27M1I5M3D6M4I30M4D13M3I7M7I22M1D9M4I10M2I6M2I29M6D14M6I6M4D49M4D65M1I14M1D2M4I4M1I37M1D3M2I21M	2	506	507	5	477	480	532
OQ107266_NA_C_23	LC456843_NA_C_23	10M7D16M3I3M5D4M1I37M1D4M1D5M2D5M2I20M1D29M4D31M8D4M4I11M7D3M1I8M1I33M1D12M4I4M2D48M1D25M1I7M1D35M1I18M1I3M2I36M2D27M	49	507	507	14	494	510	502
OQ107266_NA_C_23	AB219423_NA_C_22	7M2D27M2I4M1D14M4D5M11I4M13I40M2D4M3I4M1D44M2I32M2D19M6I5M2I31M4D20M1D51M2D3M1I2M2D38M1D23M3I59M1D27M	1	506	507	1	486	495	529
OQ107266_NA_C_23	KU878851_NA_C_6	31M5I5M2D6M3I9M14I2M4I10M1D34M2D7M2I6M5I7M4D7M1D8M4D10M3I7M7I23M1D8M4I11M2I5M2I28M6D15M6I6M4D53M4D63M1I12M1D2M4I4M1I38M1I25M	2	507	507	4	475	477	536
OQ107266_NA_C_23	APZ88353_1_NA_C_28	15M1D7M5I8M4D11M3I8M13I6M1I11M1D25M1I7M3D6M4I41M4I14M2I22M1D24M8I29M6D13M6I7M4D52M4D64M1I12M1D2M4I4M1I36M1D4M2I22M	3	507	507	4	479	481	531
OQ107266_NA_C_23	AFO63032_1_NA_C_28	15M1I11M1I10M2D8M3I8M13I6M1I11M1D22M2D7M2I1M1D1M1D10M5I13M1D25M7I5M2D3M1I24M1D24M8I29M6D13M6I7M4D49M4D67M1I12M1D2M4I4M1I36M1D4M2I22M	3	507	507	4	479	481	532
OQ107266_NA_C_23	ANY30853_1_NA_C_28	27M1D6M3D7M3I8M13I12M1I5M2D32M1D1M1D8M1I7M5I3M1I6M2D3M1D18M7I6M2D3M1I24M1D24M8I29M6D13M6I7M4D52M4D64M1I12M1D2M4I4M1I36M1D3M2I23M	9	507	507	3	477	483	529
OQ107266_NA_C_23	DQ335790_NA_C_24	21M6D11M1D46M3D4M4I4M2D7M1D15M1D23M1I8M2I44M7D3M1I3M2I7M1D20M4D7M4D5M3D12M2D11M4I37M1I5M2D62M1I20M1I3M5D3M2D40M4D16M2I4M	48	507	507	17	505	514	508
OQ107266_NA_C_23	OQ107260_NA_C_28	22M1D9M4I12M3I7M8I8M6I10M1D25M1I7M3D6M4I10M1I14M1D8M4D10M3I7M7I23M1D19M6I5M2I29M6D13M6I7M4D49M4D67M1I12M1D2M4I4M1I37M1D3M2I22M	2	507	507	5	478	480	533
OQ107266_NA_C_23	AOG74838_1_NA_C_28_C_16	23M3I5M5I11M1D10M12I3M6I11M1D22M2D7M2I1M2D7M4I3M1I14M1D24M7I6M1D32M6I5M3D6M5I6M1D29M6D13M5D19M1I40M4D69M1I12M1D2M4I4M1I37M1D3M2I22M	2	507	507	5	479	481	535
OQ107266_NA_C_23	BAP59952_1_NA_C_28	17M1D11M4I8M2D8M3I7M8I8M5I5M1I4M1D33M1D1M1D6M4I10M1I14M1D23M1D5M7I22M1D9M4I11M2I5M2I29M6D13M6I7M4D49M4D67M1I12M1D2M4I4M1I36M1D6M2I20M	1	507	507	3	479	481	532
OQ107266_NA_C_23	DQ680852_NA_C_12_C_13_C_16	3M1I37M3I4M2D9M1D36M4I3M3I32M5D3M3I5M1I8M2D4M3I2M3I30M1D15M1D15M3I38M1D5M1D44M5D19M1I20M1I3M2D38M1D7M3I1M2D16M	82	507	507	65	485	490	450
OQ107266_NA_C_23	AOG74831_1_NA_C_28	35M1D11M3I8M13I6M1I12M1D21M2D7M2I1M1D1M1D6M4I10M1I17M1D14M7I6M2D3M1I24M1D24M8I29M6D13M6I7M4D52M4D64M1I12M1D2M4I4M1I36M1D4M2I22M	3	507	507	4	480	482	531
OQ107266_NA_C_23	ANY30854_1_NA_C_28	16M3I7M4I10M3D7M3I8M5I3M5I4M2I6M2I4M2D32M1D1M1D10M6I12M2D24M7I6M2D3M1I24M1D24M8I29M6D13M6I7M4D52M4D62M1I14M1D2M4I4M1I36M1D3M2I23M	2	507	507	4	477	483	534
OQ107266_NA_C_23	KU878866_NA_unknown_regioselectivity	13M1I24M3D19M12I4M5I11M1D24M1I8M3D6M3I6M1I23M4D12M8I9M2I22M1D23M7I2M1I29M6D15M2D15M4I40M4D67M1I12M1D2M4I4M1I36M1D6M2I20M	3	507	507	6	483	485	531
OQ107266_NA_C_23	AB233425_NA_C_22	15M2D19M2I4M1D14M1D3M23I11M3D36M1D5M2I4M1D44M2I32M2D19M6I5M2I31M4D9M4D7M1D55M3D44M1D22M3I12M3D7M1I3M2I36M1D27M	1	507	507	1	492	499	535
OQ107266_NA_C_23	AB437320_NA_C_24	11M6D21M1D43M1D3M2D4M4I4M2D7M1D9M1D22M1I15M2I26M4D5M4I9M7D3M1I3M2I8M1D24M10D19M2I5M2D47M1D68M1I11M9D6M5I3M2D40M4D22M	48	507	507	17	508	514	514
OQ107266_NA_C_23	AOG74832_1_NA_C_28	25M8D4M2D8M3I8M13I6M1I11M1D27M1I5M3D6M4I10M1I13M1D6M4D12M13I3M3D25M1D24M8I29M6D13M6I7M4D49M4D67M1I12M1D2M4I4M1I36M1D4M2I22M	12	507	507	3	479	481	535
OQ107266_NA_C_23	KX343075_NA_C_28	27M1D6M3D7M3I8M5I3M5I4M2I6M2I4M2D32M1D1M1D8M1I7M5I7M2D24M7I6M2D3M1I24M1D24M8I29M6D13M6I7M4D52M4D64M1I12M1D2M4I4M1I36M1D3M2I23M	9	507	507	3	477	483	528
OQ107266_NA_C_23	NP_001268115_1_NA_C_28	14M6I14M3D7M2D5M3I8M13I6M1I12M1D26M1I5M3D6M4I33M4D10M3I7M7I23M1D24M8I29M6D14M6I6M4D49M4D65M1I14M1D2M4I4M1I37M1D3M2I22M	3	507	507	4	478	480	535
OQ107266_NA_C_23	ON108679_NA_C_1	9M15I13M4D1M2D4M1I19M3I7M12I43M1I11M1D34M4I3M3I32M2I18M5D6M6I31M1D14M1D15M3I40M2D43M2D4M3D21M1I18M1I4M2D37M1D7M2I2M1D16M	2	507	507	9	485	489	531
OQ107266_NA_C_23	AB206579_NA_C_22	9M9D7M6D47M2D6M4I6M1D41M6I33M2I14M1I10M3I28M4D4M3D8M3I18M4I38M5D4M1D62M1I15M7D5M6I37M2I24M	60	507	507	46	499	506	486
OQ107266_NA_C_23	NM_117621_NA_C_15_C_16	12M1D9M6I7M1D13M16I8M4I4M1I37M5D3M5I7M1D7M1D14M1D31M3I25M4D10M3D17M2I7M1D30M3D2M1I11M5D3M4I47M1D66M1I14M3D6M1I6M1D35M1D11M1D16M	6	507	507	12	502	513	535
OQ107266_NA_C_23	AHF22083_1_Positive_Control_C_3	14M2I10M6D7M1D11M3I7M8I8M6I10M1D17M1I15M3D6M4I9M6I27M7I7M1D27M1D8M4I10M3I7M1I28M6D31M4I43M4D64M1I12M1D2M4I4M1I36M1D4M2I21M	5	506	507	2	471	474	527
OQ107266_NA_C_23	AFZ40057_1_NA_C_28	16M5I18M2D16M16I6M1I12M1D33M2D9M5I20M1D8M4D10M3I7M7I23M1D24M8I29M6D13M5D2M3I13M4I40M4D67M1I12M1D2M4I4M1I36M1D4M2I22M	2	507	507	3	476	478	534
OQ107266_NA_C_23	KF906539_NA_C_24	4M1I10M3D5M6D11M1D46M3D4M4I3M1D2M1D4M1D11M1D8M3D20M4I6M2I24M4D7M4I11M4D14M1D22M4D5M4D15M4D4M4I49M1D67M1I11M2D7M5D4M1I42M4D22M	49	507	507	28	518	524	512
OQ107266_NA_C_23	AZS32333_1_NA_C_28	14M6I14M5D12M3I8M13I6M1I12M1D26M1I5M3D6M4I33M4D10M3I7M7I23M1D8M4I11M2I5M2I29M6D14M6I6M4D52M4D64M1I12M1D2M4I4M1I37M1D3M2I22M	3	507	507	21	495	497	535
OQ107266_NA_C_23	OQ107248_NA_C_16	9M1I16M6I10M4D5M3I8M5I3M1I6M7I3M1I5M1D32M1D1M1D6M4I7M4I7M3D7M1D16M4I14M2I22M1D16M3I1M3I7M2I29M6D13M6I7M4D52M4D64M1I12M1D2M4I4M1I36M1D3M2I23M	2	507	507	25	498	501	534
OQ107266_NA_C_23	MF120282_NA_C_2	18M7I17M1D10M13I6M8I12M1D24M1I7M3D8M1D5M1I9M1I8M2D19M4I3M3I4M2D3M1I24M1D6M3I4M1I14M4I29M4D13M5D2M4I4M3I49M4D65M1I16M2I6M1I38M1D8M2I15M	1	506	507	1	471	476	531
OQ107266_NA_C_23	AHL46848_1_NA_C_28	15M1D11M3I13M1D4M3I8M13I6M1I12M1D24M1I7M3D10M4I13M1D12M4D14M2D1M11I3M1I23M1D25M8I29M6D13M6I7M4D52M4D64M1I12M1D2M4I4M1I37M1D3M2I22M	3	507	507	4	479	481	535
OQ107266_NA_C_23	CBN88268_1_NA_C_28	15M2I4M3I20M1D2M3I8M13I6M1I12M1D31M1D1M1D18M3I21M4D10M3I8M7I23M1D8M4I16M4I29M6D13M5D2M3I13M4I40M4D65M1I14M1D2M4I4M1I36M1D3M2I23M	3	507	507	5	477	479	531
OQ107266_NA_C_23	Csa1G044890_NA_C_11_C_20	2M1D5M1D12M11I14M5D4M7I6M1D2M6I3M5I35M2D7M2I2M2D10M2I31M1D19M7I23M3I7M1D9M1I5M1I5M2I28M2D25M3I52M5D61M1I16M4D4M6I37M3I3M1D20M	1	507	507	1	473	474	533
OQ107266_NA_C_23	KF318735_NA_C_16	2M1I19M8I12M5D10M6I5M6I3M5I48M2D8M2I5M1D25M2D4M1I9M2I4M3I4M2I26M5D4M4I8M6I4M2I31M2D16M3I58M5D61M1I20M1I3M1I38M3I2M1D21M	1	507	507	1	473	475	530
OQ107266_NA_C_23	A0A3Q7HBJ5_1_NA_C_28	21M5I8M1D11M3I8M13I6M1I12M1D33M2D5M4I10M1I13M1D18M7I6M2D3M1I24M1D24M8I29M6D14M6I6M4D53M4D63M1I12M1D2M4I4M1I36M1D3M2I22M	4	506	507	2	471	476	527
OQ107266_NA_C_23	MG708188_NA_C_28	14M6I14M5D12M3I8M13I6M1I12M1D31M1D1M1D10M4I29M4D10M3I7M7I23M1D8M4I11M2I5M2I29M6D14M6I6M4D52M4D64M1I12M1D2M4I4M1I37M1D3M2I22M	3	507	507	21	495	497	534
OQ107266_NA_C_23	KF309251_NA_C_3	14M2I16M5D4M2D8M3I8M13I12M1I5M1D17M1I15M3D6M4I9M6I27M7I7M1D27M1D8M4I10M3I7M1I28M6D31M4I40M4D67M1I12M1D2M4I4M1I36M1D4M2I21M	5	506	507	2	471	474	527
OQ107266_NA_C_23	K4CEE8_1_NA_C_28	15M1I8M4I12M5D6M3I8M13I12M1I5M1D24M2D5M2I3M2D9M4I5M3I9M2D3M1D18M7I34M1D24M8I29M6D14M6I6M4D53M4D63M1I12M1D2M4I4M1I38M1I24M	3	506	507	4	477	482	533
OQ107266_NA_C_23	JQ958967_NA_C_28	22M3D6M7I6M1D14M16I12M1I6M1D33M2D7M8I12M4D15M4D10M3I7M7I23M1D24M8I29M6D13M5D2M3I13M4I40M4D67M1I12M1D2M4I4M1I36M1D4M2I22M	2	507	507	3	476	478	539
OQ107266_NA_C_23	AOG74849_1_NA_cycloartane	14M6I8M1I5M9D20M8I3M4I4M5I11M1D23M2D5M2I3M2D6M3I10M1I18M4D13M8I9M2I22M1D16M5I4M1D4M4I29M6D12M5D2M3I13M4I40M4D67M1I12M1D2M4I4M1I38M1I25M	3	507	507	6	483	485	541
OQ107266_NA_C_23	QIH97367_1_NA_C_28	23M7I9M2D8M3I8M13I12M1I6M1D33M2D6M3I10M1I7M1D25M3I7M3I27M1D24M8I29M6D13M6I7M4D52M4D64M1I12M1D2M4I4M1I37M1D3M2I22M	2	507	507	3	475	477	529
OQ107266_NA_C_23	KM655862_NA_C_11_C_20	2M3I19M6I14M5D4M7I6M1D2M6I3M5I35M2D7M2I2M2D10M2I31M1D19M7I23M3I7M1D9M1I5M1I5M2I28M2D20M4I3M1D53M5D61M1I16M4D4M6I37M3I3M1D20M	1	507	507	1	473	474	532
OQ107266_NA_C_23	AFZ40058_1_NA_C_28	15M1D12M7I4M2D8M3I8M13I6M1I12M1D26M1I5M3D6M4I41M4I14M2I22M1D24M8I29M6D13M5D2M3I13M4I40M4D67M1I12M1D2M4I4M1I37M1D3M2I22M	3	507	507	4	475	477	530
OQ107266_NA_C_23	HQ128570_NA_C_11	5M1D17M10I12M5D9M11I2M1I5M5I35M2D7M2I4M2D8M2I31M1D19M7I23M3I22M5I3M1D32M2D17M1D11M4I44M5D61M1I16M4D4M6I37M5I3M3D18M	1	507	507	1	472	473	534
OQ107266_NA_C_23	AB223043_NA_C_22	28M1I9M1D14M22I6M4D41M2D4M3I4M1D48M1I28M3D4M1I15M9I4M1D27M4D13M7D7M6D13M4I38M2D6M1D38M1D22M3I12M3D7M1I3M2I36M1D26M	7	506	507	8	497	501	537
OQ107266_NA_C_23	AOG74836_1_NA_C_28	15M2I21M2D8M3I8M13I6M1I11M1D27M1I5M3D15M6I17M5D15M3I3M6I5M2I21M1D24M8I29M6D13M6I7M4D52M4D64M1I12M1D2M4I4M1I36M1D3M2I23M	3	507	507	4	477	479	533
OQ107266_NA_C_23	ON108669_NA_C_19	22M12D56M1I11M2D5M1I31M7I34M2I21M2D5M2I33M1D11M6I7M4D48M3D43M2D4M3D19M1I25M1D37M1D7M2I2M1D16M	49	507	507	22	490	493	491
OQ107266_NA_C_23	KF318733_NA_C_28	22M10D6M2D8M1D4M3I8M13I6M1I12M1D26M1I5M3D6M4I10M1I13M1D9M4D10M2D1M10I5M2I23M1D23M8I29M6D13M6I7M4D53M4D63M1I12M1D2M4I4M1I37M1D2M2I22M	9	506	507	3	484	487	539
OQ107266_NA_C_23	AOG74847_1_NA_C_28	10M1I18M2D16M3I8M5I3M1I3M8I12M1D33M2D6M3I5M2I11M1D12M4D13M3I7M7I23M1D24M8I14M4D8M2D20M6I7M4D53M4D63M1I12M1D2M4I4M1I36M1D4M2I22M	4	507	507	3	478	480	531
OQ107266_NA_C_23	DQ335781_NA_C_28	15M2I13M3I11M1D2M3I8M13I12M1I6M1D26M1I5M3D18M3I19M4D12M3I8M7I23M1D24M8I29M6D13M3I4M5D11M4I40M4D65M1I14M1D2M4I4M1I36M1D3M2I23M	3	507	507	5	477	479	532
OQ107266_NA_C_23	JQ958968_NA_C_28	19M8I7M3D4M1D8M3I8M13I5M2I5M1D7M1D26M1I5M3D6M4I33M4D10M3I7M7I23M1D24M8I29M6D13M5D2M3I13M4I40M4D67M1I12M1D2M4I4M1I37M1D3M2I22M	3	507	507	4	475	477	536
OQ107266_NA_C_23	APG38190_1_NA_C_16	7M2D33M3D13M2I3M6I2M1I3M8I12M1D21M2D7M2I3M2D5M4I39M5I14M1I25M1D7M3I7M1I10M4I27M6D11M1D3M3I15M4I38M4D69M1I12M1D2M4I4M1I40M1I23M	2	507	507	16	493	495	529
OQ107266_NA_C_23	NM_001344756_1_NA_C_7	23M6I13M5D10M14I2M1D4M4I46M2D8M3I26M5D22M9I2M2I23M1D10M6I3M8I5M2D4M5D30M1D14M2D11M4I44M5D5M1D58M1I14M5I2M1I1M4D38M2I24M	1	507	507	1	476	477	541
OQ107266_NA_C_23	OP821089_NA_C_2	19M3I10M4I6M1D6M3I9M14I2M4I10M1D22M2D42M2D9M4D12M9I6M1D2M2I22M2I11M1I4M1I5M3I34M4D13M6I7M4D52M4D62M1I20M3I40M1D6M2I18M	1	507	507	1	473	473	531
